899,化解
900,江河
901,立国
902,平台
903,带来
904,人员
905,多年
906,科协
907,除
908,势力
909,多党合作
910,极为
1835,敲响
913,辞旧迎新
914,上海世博会
915,内涵
916,万套
917,感召力
918,靠天吃饭
2285,长城
920,宗旨
921,之要
922,捐弃前嫌
923,他们
924,互动
925,责任意识
926,充分调动
927,人生观
488,切实
929,到位
930,初步
931,依靠
932,消费
933,积极
934,亚洲
935,祝贺
936,成为
937,好日子
938,软
939,第
940,上下一心
941,着眼
942,共同愿望
607,真切
1333,第一届
944,中国特色社会主义
945,开创
946,生物
947,市场经济
948,联手
949,最好
950,余地
951,宽广
952,中央
953,离不开
954,统筹
955,中外
956,认识
957,难忘
958,辛亥革命
959,拥护
960,今夜
961,参加
1010,第十六届
963,分配
964,博览会
965,生活
966,拥抱
967,国际形势
1849,结合
969,行进
970,准确
971,军阀
972,总理
973,双刃剑
974,传承
975,共商国是
976,航天
978,任务
979,稳定增长
980,新农
981,深入
1424,历史使命
983,看到
984,伟大旗帜
985,画上
986,和睦
987,青海
988,世所
989,兴
990,属于
991,现代
992,浓墨重彩
993,深远影响
994,全
995,青年节
996,趋稳
997,代价
570,长远目标
999,精彩
1000,人口
1001,明天
1002,采取
1003,共青团员
1004,党
1005,体制性
1006,十七届
1007,第七次
1008,三中
1009,3
962,为主
1011,警醒
1012,献计
1013,三个
1014,还是
1015,西藏
1016,故事
1017,新增
1018,鸦片战争
1019,再创
1020,爱心
1021,多元化
1023,之际
1024,科学决策
1025,思考
1046,特色
1027,局面
1056,措施
1029,再到
1030,明确提出
1031,国际劳动节
438,处在
1033,普及
1034,人类文明
1035,完整
1036,议政
1037,高度评价
1096,第二个
1039,成立
1040,实践者
1041,我国
1042,重中之重
576,中共中央国务院
1044,自强不息
1045,60
1026,包容
1047,较
1048,3000
1049,基本
1050,活动
1051,辱
1052,大规模
1053,代表团
1054,一百年
1055,活力
1028,相对
1057,差距
1059,半世纪
1235,夏季
1061,承载
1062,人间
1063,广阔
1269,熔铸
1065,退休
1066,广泛
1067,全方位
1068,行动
1069,渴望
1070,热情
1071,经济总量
1072,头脑清醒
1073,能够
1074,绝不能
1076,更应
1077,朝着
1439,打好
1079,凝结
1080,进口
1081,旗帜
1082,水土资源
1083,重视
1084,治国
1085,潮头
2544,短短
1086,建言
1087,生力军
1088,用水
1089,不公
1090,宏观调控
1091,危难
1092,反对
1093,劳动
1697,结束
1095,解放战争
1038,港澳台侨
1097,进取
1099,尽快
1100,沿着
1101,刊发
1102,一致
1103,全军
1104,世博
1105,中华民族伟大复兴
1106,辉煌成就
1107,文艺作品
1108,相当于
1109,理念
1110,社会变革
1111,不为
1112,偏见
1113,艰难
1114,进步
1115,对外
1116,为党
1117,民族团结
1118,依法
1119,责任
1120,失范
1121,一定
1122,面对
1123,东道主
2315,监管
1125,深度
1126,十六大
1127,熊熊
1128,程度
1129,野心
1130,想不到
1131,不断完善
1132,迸发
1133,军民
1134,4
1135,协作
1136,救援
1137,迎来
1138,连续
1139,风险
1140,各族
1141,工会组织
1142,结构调整
1143,最大
1144,最多
1145,再创新高
1146,农产品
1147,带给
1148,办妥
1149,福祉
1150,加深
1151,主动权
1152,跨越
1153,格局
1154,一百多年
1155,丰富
1156,十一五
2436,学雷锋
260,还会
1159,教训
1160,太平洋地区
1161,任务艰巨
1162,时
1450,困难
1164,工业化
1165,乘势而上
1166,统筹兼顾
1167,和而不同
1168,共同奋斗
1169,互联网
1170,机制
1171,基本国情
1172,求实
1451,相结合
1757,一项
1174,尊重
1175,吸引力
1176,使命
1177,未来
1178,缺水
2520,东北
1180,很多
1181,位置
1182,艰巨
1281,开新局
1183,可能
1184,筹办
1185,共同利益
608,全球性
1187,三件
1188,迈上
1189,举办
1190,运行
1191,权益
1192,调研
1193,观点
1462,现实
1194,推广
1195,社会主义
1196,成员国
1197,宗教
1198,今年
1199,实事求是
1200,成才
1201,关键时期
1202,此次
1203,落户
1204,环境质量
1205,精神财富
2330,闪耀
1694,年前
1208,渠道
1209,经过
1210,低碳
1211,近
1212,汇聚
1213,正确
1214,无约
1215,创造者
1216,携手
1217,过
1218,期待
1219,一行
1220,品格
1221,世人
1222,元首
1464,一件
1224,什么样
1225,搞上去
1226,会议
1227,政府
1228,亡国灭种
1229,之所以
1230,基本特征
1231,有望
1232,春天
1233,波澜壮阔
1234,政党
1883,被誉为
1060,金融监管
1236,紧扣
1237,因为
1238,永无止境
1239,当今世界
1240,呼唤
1241,5
2226,保障
1242,深远
1243,摆上
1244,节约
1246,中国共产党第十八次全国代表大会
1247,批准
1248,夯实
1249,魅力
1251,现有
1252,处理
1473,控制
1900,交出
209,生态
1256,之基
1257,弱则
623,十七届六中全会
1259,彻底
1260,权力
1261,发展
1262,中国
1263,功勋
1264,思想道德
1265,永葆
1266,法律意识
143,多元
1267,各级
1064,国力
1270,启迪
1271,振奋
35,农惠农
1273,认真学习
1274,流浪
1275,壮大
1276,多样性
60,代表
1278,历史进程
1279,沉沦
1280,巨变
96,统一认识
1282,思想
1283,效率
1284,精心
1285,进行
1286,综合
128,空间
1288,保障系统
1483,越是
1290,水害
1291,规划
1292,最有
1293,监督
1294,树立
180,人民网
1296,什么
1297,顺利完成
196,激发
1299,增进友谊
1300,社会保障
1301,殷切
1302,理想
1303,有利
1304,独特
1305,发展壮大
1306,办博
1307,各地
279,道路
1407,军人
1309,依依难舍
296,蔓延
1311,抗旱
1312,高度
1313,展望
1314,选举
1315,原则
1316,抗日
1317,载入
1318,瞩目
1319,稳定性
1320,妥善处置
1321,万众一心
360,首届
1323,衷心
1324,深信
1325,封闭
1326,成效
388,重大成果
1328,确定
1329,坚信
1330,势头
1331,选手
1332,和谐
777,展开
430,一大批
1335,替代
1336,已定
1337,一中全会
1338,青年运动
1339,科学分析
1340,营造
1341,一届
1493,公民
1343,不确定性
1344,随着
1345,外部
1946,生存
1347,进程
1348,相关
1349,迎接
1350,总体
1351,答卷
1352,党的领导
1353,锲而不舍
1354,认真
1355,卓越
554,明显改善
1357,6
1358,圆满
563,稳步
2355,主力军
1361,用好
1362,法治化
1363,谋发展
1364,再次
1365,两大
1366,变化
1367,只有
1368,头脑
1369,攻坚克难
1917,幸福生活
1371,国度
1496,伟大胜利
1373,着力
1374,东风
2358,纯收入
1919,书写
1376,检验
1377,无战
1378,第二
1379,实际
1380,各个方面
1381,高尚
1382,小型
1157,赋予
1384,为国
1385,新一届
1386,紧密结合
719,实力
1388,改善
1389,关怀
1390,届
1391,伴随
1392,光荣
1393,全党全国
774,干旱
1395,平稳
1396,跨越式
1397,宣示
1398,第二年
1399,新台阶
1400,不是
1401,价值观
1098,议程
1403,稳妥
1404,宝贵
869,快
1406,提出
879,食品
1408,时间
1409,体制改革
1891,以此
1410,法治
1411,协商
1412,强盛
1413,军事
1414,心
1982,研究部署
1501,世纪
1416,纪念
1417,银牌
1418,滞后
98,有效
1420,空前
1421,强化
2364,自治
1423,群众路线
982,展示
1425,事物
1426,飘红
1505,难以
1428,27
1429,火热
1506,标志
1431,22
1432,历史纪录
1927,实实在在
1434,自主
1435,中央纪律检查委员会
1436,梦想
1437,体育
1438,共襄
1078,理解
1440,频繁
1441,坚实基础
1442,史诗
1443,主席
1444,市场
1445,顺应
1446,激荡
1932,农药
1448,思路
1449,停下来
1163,工业
1173,复杂
1452,诞生
1453,长期
1454,价格
1455,灵活性
1456,一批
1457,如何
1458,一代
1459,时代
1460,如期
1461,利益
462,刚刚
1463,谋
1223,务实
1465,资源整合
1466,不负
1467,调
1468,一份
1469,祝福
1470,交流
1471,动荡
1472,救亡图存
1253,竞争力
1513,抗日救亡
1475,大家庭
1476,不败
1477,胸襟
1478,引领
648,服从
1480,掌握
1481,开拓前进
1482,7
1289,盛会
1484,更有
1485,以新
1486,光明
2435,针对
1487,各种
1488,求得
1489,艺术
1490,继
1491,更强
1492,表示
1342,大幅
1494,民主监督
1940,投入
1372,谨记
1497,纲要
1498,一切
2368,随之而来
1499,凯旋
1500,释放
1415,辉煌
1502,灾害
1943,方兴未艾
1504,早已
1427,培育
1430,展现
1507,伦敦
1508,知识
1509,重托
1511,对接
1512,争取
1474,一系列
1514,协助
1515,性质
1516,各项任务
1947,超越
1518,就会
1519,矛盾
2403,全国人民代表大会
1520,崭新面貌
1521,发展史
1522,新民主主义革命
1523,奠定
1524,多变
1525,到处
1526,建设史
1527,存在
1528,维护
1529,转移
1530,如此
1531,大地
1532,国耻
1533,就要
1534,无不
1535,带领
1536,2020
1537,务必
1538,奏响
1950,这为
1540,坚持不懈
1541,迫切
1542,机遇
1543,减排
1544,公里
1545,约束
1546,亚运
1547,支架
1548,投身
1549,继续
1550,双百
1551,松懈
1552,会
1553,艰辛
1554,实践
1555,比邻而居
1556,委员会
1557,青少年
1558,作为
1559,兴水
1955,事情
1560,全国政协委员
1561,最终
1562,不可分割
1563,增加
1564,善于
1565,承担
1566,公众
1567,风雨
1568,改革开放
1569,主办
1570,妥善处理
1571,新思路
1572,主动
2094,技术
1574,巨大成就
1575,交会
1576,完成
1577,法定程序
1578,锐意进取
1579,继续加强
1580,奴役
1581,导向
1582,宾朋
1583,古老
1584,浦江两岸
1585,台阶
1586,责任感
1587,得到
1588,入侵
1589,线
1954,相信
1590,力度
1960,这一
1592,覆盖
1593,民心
1594,全国人大
1595,勿忘
1596,遭遇
1597,再接再厉
1598,多万人次
1599,既要
1600,万人
1601,彰显
1602,八连
1603,有力
1604,本质
1605,新形势下
1606,只要
1965,回答
1608,三股
1609,暨
1610,均等化
1611,面向
1612,引导
1613,泳池
1614,研究
1615,方针政策
1616,战场
1617,根基
1618,规范
1967,农业
1620,货币政策
1621,自信
1622,科技人才
1623,无比
1624,不得不
1625,底气
1968,人大代表
1627,消耗
1628,优化
1629,灾后
1630,上海合作组织
1631,快捷
1632,打击
1633,全国政协
1634,以上
1635,大局意识
1636,见证
1637,持久和平
1638,侧面
1639,有利于
1640,防洪
1641,政策措施
1642,揭开
1643,落实
2396,研制
1644,通胀
1645,优越性
1646,安全
1647,传递
1648,提振
1649,精品
1650,生产
1651,前提
1652,血脉
1653,单位
1654,拉开
1655,重大进展
1656,无论
1657,图景
377,之日起
1659,共同富裕
1660,新起点
1661,四中
1662,友谊
1663,清醒认识
1664,观念
1665,重大贡献
1666,召开
1667,大于
1668,大事
1669,中国科协
1670,结论
727,复杂多变
1672,繁荣
1673,圆满成功
1674,叶
1675,发挥
1676,跟党走
1677,放松
1678,办好
1679,岗位
1680,篇章
1681,综合国力
1682,项目
1683,昂首
2522,集中
1684,特别
1685,平均水平
601,五年
1687,窗口
27,难事
1689,发展势头
1690,内容
1691,归
1692,执政为民
1693,年富力强
1695,医疗
1696,全民
87,生动
1510,矢志不移
1699,整体
1700,对象
1701,履行
1702,还有
1703,全年
1704,出席
1705,救助
1706,为民服务
1707,04
1708,凝聚
1709,有法可依
1710,历史性
1711,支援
1712,共同努力
144,完善
1714,资源节约型
1715,逐步提高
1716,再度
167,里程碑
1718,记忆
1719,东方
1720,部分
1721,其后
201,总揽全局
1723,人民解放军
1724,日本
68,凸显
1726,遵循
1727,胡锦涛
1728,以及
1729,方向
1730,辽阔
1731,中国文联
1732,抢险救灾
1734,若干意见
1735,嚣张
1736,政权
1737,怒潮
1738,大大
1739,果实
1740,作
1741,不屈不挠
1742,然而
1743,写下
1744,投资
1745,低
1746,根本利益
1747,突出
1748,可以
622,瓶颈
1749,国际竞争
1750,热烈
1751,历程
1753,国共合作
1754,制定
1755,团结奋斗
1756,心腹大患
397,首次
1988,厚重
1759,公平
1760,光荣传统
1761,充满希望
1762,人文
1763,作品
1764,贯穿
1765,共赢
1766,谱写
1767,体系
1768,所在
1769,各项事业
1770,一号文件
1771,传统
1772,要务
1773,问题
1774,祝
502,农田水利
2204,再谱
2419,忠诚
1777,和平
1778,武装
1779,关注
461,当今
1781,不可逆转
1782,冲击
1783,退下来
1784,殖民地
1785,民政工作
1786,台湾同胞
1787,根本
1788,步伐
1789,返回
1790,种子
1791,中国作家协会
1792,当代
1793,姿态
1794,大好局面
651,向前
1796,基础
1798,日子
1799,亲切
2427,治理
685,攻坚战
691,显示
1803,重大胜利
1804,只能
1805,意志
1806,迈出
1807,必定
1808,这场
1809,文学
1810,变动
1811,防范
1812,改进
1813,团结奋战
1814,方法
1815,自立
1816,鼓励
1817,倍
788,昭示
1819,至关重要
1820,期间
1997,连年
1823,系统
825,牢牢
1058,行政
1826,多月
1827,广大职工
1828,抗日战争
1829,听取
887,全过程
602,风云变幻
1832,气候变化
1833,挨打
1834,三大
912,安居乐业
1836,深化改革
1837,首要任务
1838,富裕
2433,元旦
1840,契机
1841,文件
1842,农奴
1843,窘境
1844,燃起
1845,文化交流
1846,干部
1847,相连
1848,朝气
968,薄弱环节
1851,毫不放松
1852,舒适
1853,团组织
1855,金融服务
1856,宏伟
760,黄金
1858,目的
1859,努力提高
1860,生态环境
1861,政治协商
1862,补贴
1863,集中体现
1864,工作思路
1865,好收成
1866,读万卷书
1867,今后
1075,总体布局
1869,财政政策
1870,和衷共济
1871,关键环节
1872,能源
1873,立场
1874,连续性
1875,地位
1876,国土
1877,完全
1878,贫困人口
1879,群众反映
1880,黑暗
1881,落败
1882,蓬勃
1158,敢于
1884,安康
1885,破解
1886,心愿
1887,家园
2040,外敌
1888,向着
1889,前进
1890,抗日救国
1207,主体
1892,珍惜
1893,焕发
2442,继承
1895,一场
1896,紧紧围绕
1897,决议
1898,技术创新
1250,锤炼
1254,贯彻落实
1901,可贵
1902,法制
1903,指明
1904,当前
1905,团结
1906,氛围
1907,危亡之际
1908,一方面
1909,经验
1910,奥运会
1911,人大
1912,市民
1913,优势
1914,各级党委
1915,做好
1916,弘扬
1370,短板
1918,至上
1479,一手
1920,累积
1921,科学技术
1922,气壮山河
1923,和谐社会
1924,充分反映
2138,任重道远
1925,立党为公
785,环境
1433,过程
1928,协调
1929,河流
1930,战斗力
2016,凝心
1447,国情
1933,经济体制
1934,自我完善
1935,预期
1936,全文
1937,贴近
1938,邀约
1939,令人振奋
1495,证明
1941,新老交替
1942,加速
1503,强
1944,蕴含
1945,落后
977,这个
1517,职能
1948,计划
1949,发出
1539,支撑
1951,聚会
1952,推动力
1953,传播
1822,充分
1725,环境保护
1956,开放
1957,喜事
1958,忠实
911,始终
1591,黄浦江
1961,战略性
1962,带头
1963,治军
1964,交往
1607,适应
1966,很强
1619,产生
1626,地震
1969,时局
1970,优异
1971,真实
1972,辨明
1780,出发点
1973,建设成就
1974,精神力量
2185,那样
1975,可持续性
1976,31
1977,30
1978,民心所向
1979,雷锋
1980,奋进
836,没有
1797,中国国情
1983,官兵
1984,大江南北
1985,第一次
1752,视野
1987,动人
1758,平凡
1989,民政
1990,结构性
1991,共克
1992,管理
1993,工作
1994,五次
1995,不断加强
1996,符合
1821,状况
1998,文化产业
2028,延伸
2001,尊严
2002,物质
2003,奋发进取
2004,党和国家
2005,确保
1868,这样
2007,裁判
2008,纽带
2009,真理
2010,贫穷
2011,新鲜
2012,转折点
2013,迫切需要
2014,祥和
2383,千方百计
2015,扶贫
1931,毫不动摇
1573,保
2018,求真务实
2019,指出
2020,繁荣富强
2021,底蕴
2022,促
2023,面临
2024,建言献策
2025,不同
2026,中共中央
2027,医疗卫生
2000,沟通
2029,低保
2030,富农
2031,诠释
2032,更快
2033,充分发扬
2034,日益
2035,历经
2036,历来
2037,环境友好
2006,同心同德
2038,经历
2039,价值
1733,多样
2041,须
2042,抓
2043,抗
2044,获得
2459,史册
2045,共享
1854,四次会议
2047,转型
2048,迈进
2049,统一
2050,凶恶
2051,正确方向
2502,人民代表大会制度
2052,本世纪
2053,激烈
2054,哪个
2055,相比
2056,学习
2057,大力发展
1999,列席
2059,脱节
2060,更要
2061,制高点
2062,迈向
2063,牢记
1899,深层次
2064,鲜明
2065,五一
2066,进入
2067,行动指南
2068,前赴后继
2069,意味着
2070,两岸
2071,事件
2072,情况
2073,中国科学技术协会
2074,五个
2075,残运会
2076,干扰
2077,惜别
2078,2011
2079,2010
2080,方针
2081,2012
2082,突出重点
2083,加以
2084,普遍
2085,日电
2086,所作
2087,决定性
496,努力
2088,文艺创作
2089,促进
2090,延续
2091,水利
2092,残疾人运动会
2093,稳中求进
2095,防汛
2096,现在
2097,文艺工作者
2098,法律
2099,告别
2100,永恒
327,不可
2102,相
2103,生产力
2104,贡献
2105,搞好
2106,累累
2107,富国强民
2108,损害
2109,导致
2110,职责
2111,价值体系
2112,内在
2113,年来
1383,不易
2114,许多
2469,动摇
2116,粮食
2117,必将
2118,人均
2119,风貌
2120,85
2121,制约
2122,任何
2123,召唤
2124,抓好
2125,与时俱进
2126,健康
31,各阶层
2128,工作者
2129,圆满完成
2130,企业
66,青年
2132,新生力量
2133,工程
85,友爱
2135,强国富民
2136,机关
2137,要求
1830,北非
111,大计
2139,残疾人
2140,中东
2141,鼓舞人心
2142,牢固
2143,深入人心
2144,脚踏实地
154,开展
2146,顺利
2147,欺凌
204,开局
2149,注入
2150,高峰
2151,有所改善
233,礼物
240,春天里
1850,极大
2155,铜牌
2156,名
2157,人民政协
2158,讨论
2159,启示
2160,吃
2161,举足轻重
2162,意义
2163,始终保持
2164,鲸吞
2165,千年
2481,建设
308,战略地位
